,gpw_v4_count.2000.mean,gpw_v4_count.2005.mean,gpw_v4_count.2010.mean,gpw_v4_density.2000.mean,gpw_v4_density.2005.mean,gpw_v4_density.2010.mean,v4composites_calibrated_201709.1998.mean,v4composites_calibrated_201709.1999.mean,v4composites_calibrated_201709.2000.mean,v4composites_calibrated_201709.2001.mean,v4composites_calibrated_201709.2002.mean,v4composites_calibrated_201709.2003.mean,v4composites_calibrated_201709.2004.mean,v4composites_calibrated_201709.2005.mean,v4composites_calibrated_201709.2006.mean,v4composites_calibrated_201709.2007.mean,v4composites_calibrated_201709.2008.mean,v4composites_calibrated_201709.2009.mean,v4composites_calibrated_201709.2010.mean,accessibility_map.na.mean,gdp_grid.na.mean,diamond_distance_201708.na.sum,onshore_petroleum_v12.na.sum,GID_0,NAME_0,GID_1,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,gpw_v4_count.2001.mean,gpw_v4_count.2002.mean,gpw_v4_count.2003.mean,gpw_v4_count.2004.mean,gpw_v4_density.2001.mean,gpw_v4_density.2002.mean,gpw_v4_density.2003.mean,gpw_v4_density.2004.mean,gpw_v4_count.1998.mean,gpw_v4_density.1998.mean,gpw_v4_count.2011.mean,gpw_v4_count.2012.mean,gpw_v4_count.2013.mean,gpw_v4_count.2014.mean,gpw_v4_density.2011.mean,gpw_v4_density.2012.mean,gpw_v4_density.2013.mean,gpw_v4_density.2014.mean,gpw_v4_count.2006.mean,gpw_v4_count.2007.mean,gpw_v4_count.2008.mean,gpw_v4_count.2009.mean,gpw_v4_density.2006.mean,gpw_v4_density.2007.mean,gpw_v4_density.2008.mean,gpw_v4_density.2009.mean
39,24.673264926799998,28.135297131999998,31.924614970700002,28.866440053,32.9154524031,37.348203083,0.00497561226309,0.0011944294523399998,0.00489160158475,0.0038476584164299998,0.00592942180826,0.00472825359954,0.008615659101239998,0.00417233822675,0.00465585102855,0.00511190648288,0.0073235056263100005,0.006588778981649999,0.012189094721999999,427.49989277699996,0.00573044338228,5758920345.39,,COD,Democratic Republic of the Congo,COD.23_1,Sud-Ubangi,,,Province,Province,,CD.SU,25.365671367839997,26.058077808879997,26.75048424992,27.44289069096,28.866440053,28.866440053,28.866440053,28.866440053,24.673264926799998,28.866440053,31.924614970700002,31.924614970700002,31.924614970700002,31.924614970700002,37.348203083,37.348203083,37.348203083,37.348203083,28.893160699739997,29.65102426748,30.40888783522,31.166751402960003,33.80200253908,34.68855267506,35.57510281104,36.46165294702
40,7.1284733214600005,10.4343874432,15.1999257149,8.38091963112,12.2676230737,17.8703805253,0.00343155451107,0.0027208964498000006,0.0027913442413299997,0.0036192331125199997,0.0025993491520100004,0.00386057747036,0.0033355732349699997,0.0036813304537,0.00552583113867,0.00635008034983,0.0057694826879399995,0.00458325452429,0.00748994935047,331.19831387799996,0.00206350282829,20827177294.9,,COD,Democratic Republic of the Congo,COD.24_1,Tanganyika,,,Province,Province,,CD.TG,7.789656145808,8.450838970156001,9.112021794504,9.773204618852,8.38091963112,8.38091963112,8.38091963112,8.38091963112,7.1284733214600005,8.38091963112,15.1999257149,15.1999257149,15.1999257149,15.1999257149,17.8703805253,17.8703805253,17.8703805253,17.8703805253,11.38749509754,12.34060275188,13.29371040622,14.24681806056,13.38817456402,14.508726054339999,15.629277544659999,16.74982903498
41,7.1264816987,8.22991140868,9.456493319989999,8.44327243987,9.75056103689,11.203749235,0.00701184305005,0.00428978308024,0.0040512557669,0.004375018055819999,0.0041705417959,0.00663282668905,0.00875426253037,0.00882242435759,0.00981927119695,0.00836658024872,0.00826008430735,0.00868612625618,0.010168537414100001,697.419111727,0.0025903710049000003,54001260270.4,,COD,Democratic Republic of the Congo,COD.25_1,Tshopo,,,Province,Province,,CD.TO,7.347167640696,7.567853582692,7.788539524688,8.009225466684,8.44327243987,8.44327243987,8.44327243987,8.44327243987,7.1264816987,8.44327243987,9.456493319989999,9.456493319989999,9.456493319989999,9.456493319989999,11.203749235,11.203749235,11.203749235,11.203749235,8.475227790942,8.720544173203999,8.965860555466,9.211176937727998,10.041198676512,10.331836316134,10.622473955756,10.913111595378
42,5.369943836209999,6.12420399133,6.949372038180001,6.277401268489999,7.15912498903,8.1237395299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.8175443910001,0.0013261771536000001,36353557949.9,,COD,Democratic Republic of the Congo,COD.26_1,Tshuapa,,,Province,Province,,CD.TP,5.520795867233999,5.671647898258,5.822499929281999,5.973351960306,6.277401268489999,6.277401268489999,6.277401268489999,6.277401268489999,5.369943836209999,6.277401268489999,6.949372038180001,6.949372038180001,6.949372038180001,6.949372038180001,8.1237395299,8.1237395299,8.1237395299,8.1237395299,6.2892376007,6.45427121007,6.619304819440001,6.784338428810001,7.352047897204001,7.544970805378,7.737893713552,7.930816621726
43,3899.38980009,4368.34481733,4849.01752239,4587.80971372,5139.55658828,5705.08988599,24.709565125,24.1433645041,22.7890663531,24.0767560361,25.5513414158,29.1493715713,31.2273276105,31.1994553079,31.7364392191,28.7000875781,30.0539699613,30.455998092199998,20.249614289100002,25.674698786900002,14.8810111798,649893453.918,,ETH,Ethiopia,ETH.1_1,Addis Abeba,?dd?s ?baba|Addis Ababa|Adis-Abeba|?d?s ?beba,,Astedader,City,14,ET.AA,3993.180803538,4086.971806986,4180.762810434,4274.553813882,4587.80971372,4587.80971372,4587.80971372,4587.80971372,3899.38980009,4587.80971372,4849.01752239,4849.01752239,4849.01752239,4849.01752239,5705.08988599,5705.08988599,5705.08988599,5705.08988599,4464.4793583420005,4560.613899354,4656.748440366,4752.882981377999,5252.663247822,5365.769907364,5478.876566906,5591.983226448
44,11.408184108499999,12.9211025774,14.501056090799999,13.5882495478,15.39028394,17.272164485799998,0.0196477687934,0.017591624135900003,0.0144511982008,0.015901714989,0.0166267902591,0.0127336047919,0.0164741967246,0.0158641999833,0.021573766855799998,0.0253690614701,0.0413235319239,0.017061782919100002,0.031420234084400006,425.931046317,0.0111828527863,145832565678.0,,ETH,Ethiopia,ETH.2_1,Afar,,,Kilil,State,02,ET.AF,11.71076780228,12.013351496059999,12.31593518984,12.618518883619998,13.5882495478,13.5882495478,13.5882495478,13.5882495478,11.408184108499999,13.5882495478,14.501056090799999,14.501056090799999,14.501056090799999,14.501056090799999,17.272164485799998,17.272164485799998,17.272164485799998,17.272164485799998,13.23709328008,13.553083982759999,13.86907468544,14.185065388119998,15.766660049159999,16.143036158319997,16.51941226748,16.89578837664
45,88.9866558025,99.48908566940001,110.215343962,105.788606481,118.273998797,131.025470478,0.028919291713999998,0.0313468730782,0.0277846833654,0.0343472542161,0.0332784587033,0.038413072538,0.049564147225,0.047261066854099996,0.0540040637603,0.0530107543673,0.053687603924199995,0.048451035290299996,0.06243921470819999,567.7576192,0.0551549163808,211720153107.0,,ETH,Ethiopia,ETH.3_1,Amhara,Amara,,Kilil,State,03,ET.AM,91.08714177588,93.18762774926,95.28811372264,97.38859969602001,105.788606481,105.788606481,105.788606481,105.788606481,88.9866558025,105.788606481,110.215343962,110.215343962,110.215343962,110.215343962,131.025470478,131.025470478,131.025470478,131.025470478,101.63433732792001,103.77958898644,105.92484064496001,108.07009230348001,120.8242931332,123.3745874694,125.9248818056,128.47517614179998
46,11.8360657884,13.836070171700001,16.026183392100002,13.987501503699999,16.3510028301,18.9391554045,0.00175789393469,0.00866386623067,0.00333189595426,0.00297863558426,0.00311278263745,0.0064095662767,0.0038488881758500003,0.0315893439038,0.00461734990632,0.0142979900129,0.0200489864936,0.0113635435605,0.0191990671228,797.784312093,0.00600447823289,57954253606.2,,ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,Beneshangul Gumu,,Kilil,State,06,ET.BE,12.23606666506,12.63606754172,13.036068418380001,13.436069295040001,13.987501503699999,13.987501503699999,13.987501503699999,13.987501503699999,11.8360657884,13.987501503699999,16.026183392100002,16.026183392100002,16.026183392100002,16.026183392100002,18.9391554045,18.9391554045,18.9391554045,18.9391554045,14.274092815780001,14.712115459860001,15.150138103940002,15.588160748020002,16.86863334498,17.38626385986,17.90389437474,18.42152488962
47,245.339214819,280.951858062,318.799077974,289.147231444,331.118868164,375.72408690300006,1.76300249752,1.5660657311700001,1.49767797806,1.64178905056,1.7239468108400002,1.92230222281,1.97859492507,2.02520622866,1.9107684613999998,1.86753995807,1.8428588179799998,1.52114905349,1.6732610382799997,255.559023784,0.680928106435,1459759741.83,,ETH,Ethiopia,ETH.5_1,Dire Dawa,,,Astedader,City,15,ET.DD,252.4617434676,259.5842721162,266.7068007648,273.8293294134,289.147231444,289.147231444,289.147231444,289.147231444,245.339214819,289.147231444,318.799077974,318.799077974,318.799077974,318.799077974,375.72408690300006,375.72408690300006,375.72408690300006,375.72408690300006,288.5213020444,296.0907460268,303.6601900092,311.2296339916,340.0399119118,348.9609556596,357.88199940740003,366.80304315520004
48,6.62556296913,8.54533945382,10.9225210088,7.79690017119,10.0560053344,12.8533390537,0.0075252663009899995,0.00620200552487,0.0029493959389899995,0.00355582302671,0.00286673239718,0.0046859736353999995,0.00791109193493,0.0097591417617,0.00667049120024,0.0146391299285,0.00752501928962,0.00810877047143,0.00766396999588,1060.88565811,0.005368491860529999,28947668081.8,0.0,ETH,Ethiopia,ETH.6_1,Gambela Peoples,Gambela,,Kilil,State,12,ET.GA,7.0095182660679995,7.393473563006,7.777428859944,8.161384156882,7.79690017119,7.79690017119,7.79690017119,7.79690017119,6.62556296913,7.79690017119,10.9225210088,10.9225210088,10.9225210088,10.9225210088,12.8533390537,12.8533390537,12.8533390537,12.8533390537,9.020775764816001,9.496212075812,9.971648386808,10.447084697804,10.61547207826,11.17493882212,11.73440556598,12.29387230984
49,367.093185894,423.084290305,483.16222133400004,432.24566730000004,498.17420199400004,568.914883479,2.4919575515,2.46301138201,2.24370399787,2.35446618223,2.68245057781,1.96818680384,2.5866836758400003,2.6736621765,2.97588129917,3.0427617894,2.9410202044700005,2.46519451093,2.48987257382,66.1630278035,1.01172058282,507478382.194,,ETH,Ethiopia,ETH.7_1,Harari People,Hareri,,Kilil,State,13,ET.HA,378.2914067762,389.4896276584,400.68784854060004,411.8860694228,432.24566730000004,432.24566730000004,432.24566730000004,432.24566730000004,367.093185894,432.24566730000004,483.16222133400004,483.16222133400004,483.16222133400004,483.16222133400004,568.914883479,568.914883479,568.914883479,568.914883479,435.0998765108,447.1154627166,459.13104892240005,471.14663512820005,512.322338291,526.470474588,540.618610885,554.766747182
50,62.8664223804,73.7455385833,85.7180048574,74.09267144350001,86.91452137290001,101.024966042,0.0476140163795,0.04720152247219999,0.0439454472748,0.048045228914599995,0.05820080765980001,0.05772000959890001,0.072701431403,0.0680462287919,0.08732271974360001,0.0740317485613,0.0878744667992,0.0762332227843,0.10795083966800001,554.7985911430001,0.0514854973368,350268953641.0,,ETH,Ethiopia,ETH.8_1,Oromia,Oromiya,,Kilil,State,04,ET.OR,65.04224562098,67.21806886156,69.39389210214,71.56971534272,74.09267144350001,74.09267144350001,74.09267144350001,74.09267144350001,62.8664223804,74.09267144350001,85.7180048574,85.7180048574,85.7180048574,85.7180048574,101.024966042,101.024966042,101.024966042,101.024966042,76.14003183812001,78.53452509294,80.92901834776,83.32351160258,89.73661030672001,92.55869924054001,95.38078817436,98.20287710818
51,11.0452880529,12.756228573800001,14.597779238,12.9527438552,14.9591453651,17.1187084777,0.0035957387501,0.00373844269286,0.0038870436821099997,0.0034116854184200003,0.00403487719837,0.00391963828616,0.00520940694447,0.00485780498839,0.005648028575899999,0.006020832882399999,0.00595124109561,0.00432812006903,0.007063321452470001,642.2662737,0.005907263175369999,393559680954.0,5787.0,ETH,Ethiopia,ETH.9_1,Somali,Sumale,,Kilil,State,05,ET.SO,11.38747615708,11.72966426126,12.071852365440002,12.414040469620002,12.9527438552,12.9527438552,12.9527438552,12.9527438552,11.0452880529,12.9527438552,14.597779238,14.597779238,14.597779238,14.597779238,17.1187084777,17.1187084777,17.1187084777,17.1187084777,13.124538706640001,13.49284883948,13.86115897232,14.22946910516,15.39105798762,15.82297061014,16.25488323266,16.68679585518
52,103.456484519,120.715081808,139.567780193,121.623304283,141.91250938299999,164.07573976,0.0291867585189,0.032858422579200006,0.0237613835835,0.031023112203199997,0.0437245048118,0.040165994568800004,0.0602086048598,0.060282088221899996,0.08255617521000001,0.0692465495957,0.0784417285815,0.0644675121121,0.101432129128,691.275025785,0.0662035952952,100864593014.0,,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",SNNPR,,Kilil,State,07,ET.SN,106.9082039768,110.35992343459999,113.81164289239999,117.2633623502,121.623304283,121.623304283,121.623304283,121.623304283,103.456484519,121.623304283,139.567780193,139.567780193,139.567780193,139.567780193,164.07573976,164.07573976,164.07573976,164.07573976,124.485621485,128.256161162,132.026700839,135.797240516,146.3451554584,150.7778015338,155.2104476092,159.6430936846
53,62.3296399643,71.3334792954,80.8543674028,74.5765955136,85.3497609537,96.74147285459999,0.065718184861,0.0659170841666,0.08148637480160001,0.0939859192643,0.110182628149,0.116907500034,0.149903565944,0.170767749517,0.176309071907,0.15991665341800002,0.175049204382,0.152839279558,0.188444782275,399.752981734,0.07893801236989999,78540197747.5,0.0,ETH,Ethiopia,ETH.11_1,Tigray,Tegré|Tigrai|Tigre,,Kilil,State,01,ET.TI,64.13040783052,65.93117569674,67.73194356296,69.53271142918,74.5765955136,74.5765955136,74.5765955136,74.5765955136,62.3296399643,74.5765955136,80.8543674028,80.8543674028,80.8543674028,80.8543674028,96.74147285459999,96.74147285459999,96.74147285459999,96.74147285459999,73.23765691688,75.14183453836,77.04601215983999,78.95018978131999,87.62810333387999,89.90644571406,92.18478809423999,94.46313047442
54,104.270133308,114.92291775700001,125.03838599299999,126.06977612899999,138.94955816799998,151.179658109,1.02180565212,1.25295319491,1.299459139,1.396578453,1.56562318715,1.52111064589,1.9523853832,1.8747896838599998,1.45843381277,1.5963599763999998,1.57105973215,1.15437756403,1.89581462529,150.83346361600002,0.36031618518200004,26443001406.0,,SDN,Sudan,SDN.1_1,Al Jazirah,Gezira,????? ???????,Wilayat,State,,SD.GZ,106.4006901978,108.53124708760001,110.6618039774,112.7923608672,126.06977612899999,126.06977612899999,126.06977612899999,126.06977612899999,104.270133308,126.06977612899999,125.03838599299999,125.03838599299999,125.03838599299999,125.03838599299999,151.179658109,151.179658109,151.179658109,151.179658109,116.94601140420001,118.9691050514,120.99219869859999,123.01529234579999,141.39557815619997,143.8415981444,146.2876181326,148.7336381208
55,19.534692095,20.8461326353,21.968654511,23.4079709706,24.980545683699997,26.326928857,0.07330122920360001,0.0616189539609,0.0601987836029,0.0690611933981,0.0709025880574,0.0698241422198,0.0837030731899,0.0705520700355,0.0611477336557,0.0618660170064,0.0601039571411,0.08685677583969999,0.0814763810636,229.78677143,0.0311852456934,78899919898.5,,SDN,Sudan,SDN.2_1,Al Qadarif,Gedarif|Gadarif|Gedaref|Gederaf,???????,Wilayat,State,,SD.GD,19.79698020306,20.05926831112,20.32155641918,20.58384452724,23.4079709706,23.4079709706,23.4079709706,23.4079709706,19.534692095,23.4079709706,21.968654511,21.968654511,21.968654511,21.968654511,26.326928857,26.326928857,26.326928857,26.326928857,21.07063701044,21.29514138558,21.51964576072,21.74415013586,25.249822318359996,25.51909895302,25.788375587679997,26.05765222234
56,14.8701072971,17.5490729128,20.443842208499998,17.780396253699998,20.9836739528,24.444987726100003,0.0400006584575,0.0375400005356,0.0366373726745,0.035756847485800006,0.035486374079900004,0.040727641094400004,0.0496629655666,0.047833812623500005,0.0440430759514,0.0497818180247,0.0561699466753,0.0756405238518,0.09259429650139998,328.746311855,0.021843303584699998,38972931709.7,,SDN,Sudan,SDN.3_1,Blue Nile,An N?l al Azraq|Nil Bleu|Nilo Azul,????? ???????,Wilayat,State,,SD.BN,15.40590042024,15.94169354338,16.47748666652,17.01327978966,17.780396253699998,17.780396253699998,17.780396253699998,17.780396253699998,14.8701072971,17.780396253699998,20.443842208499998,20.443842208499998,20.443842208499998,20.443842208499998,24.444987726100003,24.444987726100003,24.444987726100003,24.444987726100003,18.12802677194,18.70698063108,19.285934490219997,19.864888349359997,21.67593670746,22.36819946212,23.060462216780003,23.752724971440003
57,17.007914647699998,17.761413231800002,18.460620293199998,20.2335996166,21.130745633900002,21.963456843200003,0.00816981494607,0.00599292047725,0.0035453868812199995,0.00695823191251,0.00616880584547,0.00868651798743,0.0104252024708,0.013553945513799999,0.018598953834500002,0.0196713769202,0.023983705783500002,0.031195928849,0.0414654236233,451.080388277,0.0241579160057,10115022061.2,0.0,SDN,Sudan,SDN.4_1,Central Darfur,Zalingei,,Wilayat,State,,SD.CD,17.158614364519998,17.30931408134,17.460013798160002,17.610713514980002,20.2335996166,20.2335996166,20.2335996166,20.2335996166,17.007914647699998,20.2335996166,18.460620293199998,18.460620293199998,18.460620293199998,18.460620293199998,21.963456843200003,21.963456843200003,21.963456843200003,21.963456843200003,17.90125464408,18.04109605636,18.18093746864,18.32077888092,21.297287875760002,21.463830117620002,21.630372359480003,21.796914601340003
58,16.6909239483,20.7517883463,25.4719987885,19.7767262817,24.588425327800003,30.1813835012,0.0069971779468599995,0.006129909802270001,0.007512236065,0.00858652549254,0.0107825286864,0.017278852075200003,0.019292898816500002,0.0203699799453,0.0243753419015,0.023225831753700004,0.028962048344799998,0.021627826773599996,0.043659535720300006,358.31711740699996,0.0152670687118,21293332595.6,3614.52000002563,SDN,Sudan,SDN.5_1,East Darfur,,,Wilayat,State,,SD.ED,17.5030968279,18.3152697075,19.1274425871,19.9396154667,19.7767262817,19.7767262817,19.7767262817,19.7767262817,16.6909239483,19.7767262817,25.4719987885,25.4719987885,25.4719987885,25.4719987885,30.1813835012,30.1813835012,30.1813835012,30.1813835012,21.69583043474,22.63987252318,23.58391461162,24.52795670006,25.70701696248,26.825608597160002,27.94420023184,29.06279186652
59,27.5117073463,31.2681737775,35.080199947800004,33.2424215579,37.781448386,42.387628323600005,0.159438639296,0.146990784884,0.150176799965,0.151408127211,0.160969129132,0.151884770154,0.176370690842,0.17764892641199997,0.163263144685,0.13545578012,0.127558668335,0.12230899601,0.16802076991099998,333.62389557299997,0.053277454802599995,61119020951.3,0.0,SDN,Sudan,SDN.6_1,Kassala,Cassala|Kessala,"????,",Wilayat,State,,SD.KA,28.26300063254,29.014293918779998,29.765587205019997,30.51688049126,33.2424215579,33.2424215579,33.2424215579,33.2424215579,27.5117073463,33.2424215579,35.080199947800004,35.080199947800004,35.080199947800004,35.080199947800004,42.387628323600005,42.387628323600005,42.387628323600005,42.387628323600005,32.03057901156,32.792984245620005,33.55538947968,34.31779471374,38.70268437352,39.62392036104,40.545156348560006,41.466392336080006
60,177.288712078,203.76374531599998,231.18078400099998,218.691445914,251.348069994,285.16640914,2.66084555312,2.9194517752599998,3.2754956317699997,3.23305660824,3.2229642705000003,3.33895349122,3.7388730658499996,3.91402364309,3.74077644251,3.4687294882599997,3.8947249505,3.87623077057,3.4757169863099997,273.47447942,1.20632911824,22658439611.8,,SDN,Sudan,SDN.7_1,Khartoum,Al Khar??m| Al Khur??m| Cartum|Jartum| Khartum,???????,Wilayat,State,,SD.KH,182.5837187256,187.87872537319998,193.1737320208,198.4687386684,218.691445914,218.691445914,218.691445914,218.691445914,177.288712078,218.691445914,231.18078400099998,231.18078400099998,231.18078400099998,231.18078400099998,285.16640914,285.16640914,285.16640914,285.16640914,209.24715305299998,214.73056078999997,220.21396852699996,225.69737626399998,258.11173782320003,264.8754056524,271.6390734816,278.40274131079997
61,4.34694807999,5.33411849017,6.4620836528900005,5.20693558393,6.38939947403,7.74051052481,0.00647433535782,0.00540008542071,0.00313022974833,0.00415029617074,0.006132736758390001,0.0054907932184300005,0.00581779275412,0.006909260392090001,0.011141607999700001,0.0120368507088,0.012569703586500001,0.0114934461946,0.0153076025941,573.186385414,0.00523304285891,147226119908.0,,SDN,Sudan,SDN.8_1,North Darfur,D?rf?r ash Sham?l?yah| Sham?l D?rf?r| Darfur septentrional,???? ???????,Wilayat,State,,SD.ND,4.544382162025999,4.741816244062,4.939250326098,5.136684408134,5.20693558393,5.20693558393,5.20693558393,5.20693558393,4.34694807999,5.20693558393,6.4620836528900005,6.4620836528900005,6.4620836528900005,6.4620836528900005,7.74051052481,7.74051052481,7.74051052481,7.74051052481,5.559711522714,5.7853045552580005,6.010897587802001,6.236490620346,6.659621684186,6.929843894342,7.200066104498,7.470288314654001
62,8.42127056053,9.67463156077,10.9724955747,10.0835344034,11.5843384866,13.1384340723,0.0239148153314,0.025996514311199998,0.0270483254705,0.024944965607699997,0.027165111050400002,0.026451695576,0.0300172033368,0.0320174687501,0.0292016520517,0.033238224728000004,0.0367859671386,0.0351548396769,0.041496279508800006,387.81781403699995,0.012160809002700002,147087299608.0,,SDN,Sudan,SDN.9_1,North Kurdufan,Kurduf?n ash Sham?l?yah|Sham?l Kurduf?n|North Kordofan|Kordofan septentrional,???? ???????,Wilayat,State,,SD.KN,8.671942760578,8.922614960626,9.173287160674,9.423959360722,10.0835344034,10.0835344034,10.0835344034,10.0835344034,8.42127056053,10.0835344034,10.9724955747,10.9724955747,10.9724955747,10.9724955747,13.1384340723,13.1384340723,13.1384340723,13.1384340723,9.934204363556,10.193777166342,10.453349969128,10.712922771914,11.89515760374,12.20597672088,12.51679583802,12.827614955160001
63,1.54351470057,1.72193519102,1.8962494344999998,1.89810401898,2.11749798705,2.3318393408599998,0.017903927589599997,0.0180355208784,0.0214976097031,0.0254116361557,0.0327137767116,0.0347754121358,0.04526276827740001,0.04901568481919999,0.052150082709400004,0.05133456025619999,0.054492247265,0.050927935963099996,0.0722138418249,658.530581264,0.0104604370799,329205103129.0,,SDN,Sudan,SDN.10_1,Northern,Ash Sham?l?|Ash Sham?l?yah|Nord,????????,Wilayat,State,,SD.NO,1.57919879866,1.61488289675,1.6505669948400001,1.68625109293,1.89810401898,1.89810401898,1.89810401898,1.89810401898,1.54351470057,1.89810401898,1.8962494344999998,1.8962494344999998,1.8962494344999998,1.8962494344999998,2.3318393408599998,2.3318393408599998,2.3318393408599998,2.3318393408599998,1.756798039716,1.791660888412,1.8265237371079999,1.861386585804,2.160366257812,2.203234528574,2.246102799336,2.288971070098
64,3.9936502303900006,5.08123627846,6.3823486219,4.94276821214,6.2889370288,7.8994297855100015,0.03519636360930001,0.0380481673081,0.0432204038569,0.0472787771373,0.0500625486902,0.05427497132680001,0.057721137624,0.055514683474399994,0.0602645320551,0.060985679144,0.0670320653238,0.0632732236568,0.0665042418102,794.7774569060001,0.013845495886999999,309661100802.0,,SDN,Sudan,SDN.11_1,Red Sea,Ba?r al A?mar|Mar Rojo|Mar Rosso|Mar Vermelho|Mer Rouge|Röda havet|Rødehavet|Rotes Meer,????? ???????,Wilayat,State,,SD.RS,4.211167440004,4.428684649618,4.646201859232,4.863719068846,4.94276821214,4.94276821214,4.94276821214,4.94276821214,3.9936502303900006,4.94276821214,6.3823486219,6.3823486219,6.3823486219,6.3823486219,7.8994297855100015,7.8994297855100015,7.8994297855100015,7.8994297855100015,5.341458747148,5.601681215836,5.861903684524,6.122126153212,6.611035580142,6.9331341314840005,7.255232682826001,7.5773312341680015
65,7.082866704470001,8.035129233189998,8.99818886847,8.64410852627,9.80615423961,10.981346909600001,0.062794639014,0.0640868724591,0.0689144464309,0.081719506036,0.0891831411227,0.10049772793,0.11609274809299999,0.146368830619,0.162905975211,0.163984982919,0.192415116277,0.183572268175,0.28259932227699996,546.251984315,0.0355121084298,149951720524.0,,SDN,Sudan,SDN.12_1,River Nile,"an N?l, Nahr an N?l| Nil| Nile| Nile River|Nilen|Nilo",????? ??? ??????,Wilayat,State,,SD.RN,7.273319210214,7.463771715958,7.654224221701999,7.844676727445999,8.64410852627,8.64410852627,8.64410852627,8.64410852627,7.082866704470001,8.64410852627,8.99818886847,8.99818886847,8.99818886847,8.99818886847,10.981346909600001,10.981346909600001,10.981346909600001,10.981346909600001,8.227741160246,8.420353087301999,8.612965014358,8.805576941414,10.041192773608001,10.276231307606,10.511269841604001,10.746308375602
66,28.1158221991,31.0205674161,33.792304190500005,33.8911927896,37.392288113,40.7329545678,0.19355297572900002,0.20379190684,0.186392957751,0.237685622849,0.24260492345100002,0.250083077192,0.269490676471,0.259767227311,0.20372686073899998,0.19398880382,0.17592925671700002,0.166474308914,0.253399259386,178.577371471,0.0619761848694,43823443051.3,0.0,SDN,Sudan,SDN.13_1,Sennar,Sinnar,????,Wilayat,State,,SD.SI,28.6967712425,29.2777202859,29.8586693293,30.4396183727,33.8911927896,33.8911927896,33.8911927896,33.8911927896,28.1158221991,33.8911927896,33.792304190500005,33.792304190500005,33.792304190500005,33.792304190500005,40.7329545678,40.7329545678,40.7329545678,40.7329545678,31.57491477098,32.12926212586,32.68360948074,33.237956835620004,38.06042140396,38.72855469492,39.39668798588,40.06482127684
67,21.556828310700002,26.813050125300002,32.923575567,25.5484816022,31.7780014692,39.020016016,0.0355298973539,0.0345550234119,0.026805908954500003,0.0270824878368,0.024566891758500003,0.0371252586421,0.0402754067435,0.0443785659946,0.0515578053684,0.0444274380232,0.0539023229854,0.0557301088153,0.0719118598818,430.50865027599997,0.026544708141099996,18020347501.9,,SDN,Sudan,SDN.14_1,South Darfur,D?rf?r al Jan?b?yah| Jan?b D?rf?r| Darfur méridional| Southern Darfur,???? ???????,Wilayat,State,,SD.SD,22.60807267362,23.659317036540003,24.71056139946,25.76180576238,25.5484816022,25.5484816022,25.5484816022,25.5484816022,21.556828310700002,25.5484816022,32.923575567,32.923575567,32.923575567,32.923575567,39.020016016,39.020016016,39.020016016,39.020016016,28.035155213640003,29.25726030198,30.47936539032,31.70147047866,33.22640437856,34.67480728792,36.12321019728,37.57161310664
68,10.1355519885,10.263994821,10.2626553064,12.022670086600002,12.175091500999999,12.1735750271,0.014249479059500001,0.013652983834899999,0.0141426567123,0.0153667619835,0.020613555647900003,0.0223074195009,0.0235387069957,0.025205470961400002,0.0259469572694,0.0349563003175,0.0392345593081,0.0389248817704,0.046683691450300005,424.828049132,0.0168207806035,60510047301.8,,SDN,Sudan,SDN.15_1,South Kurdufan,Southern Kordofan|South Kordufan|Jan?b Kurduf?n|Janub Kurdufun|Kurduf?n al Jan?b?yah|Kordofan méridional,???? ???????,Wilayat,State,,SD.KS,10.161240555,10.1869291215,10.212617688,10.238306254500001,12.022670086600002,12.022670086600002,12.022670086600002,12.022670086600002,10.1355519885,12.022670086600002,10.2626553064,10.2626553064,10.2626553064,10.2626553064,12.1735750271,12.1735750271,12.1735750271,12.1735750271,10.26372691808,10.26345901516,10.26319111224,10.26292320932,12.174788206219999,12.174484911439999,12.17418161666,12.17387832188
69,32.9402157358,33.384473355,33.5009769,39.3465462295,39.8778864321,40.0178697948,0.022376481054,0.018160469440900003,0.01863677093,0.019958487179799998,0.0219689340183,0.0254935660897,0.037282238943699995,0.043524607866699996,0.0523495607173,0.057839911350300005,0.0687239587163,0.08947539818150001,0.115300606213,268.492651278,0.032462527044,4693331381.94,,SDN,Sudan,SDN.16_1,West Darfur,D?rf?r al Gharb?yah|Gharb D?rf?r,??? ???????,Wilayat,State,,SD.WD,33.02906725964,33.11791878348,33.20677030732,33.29562183116,39.3465462295,39.3465462295,39.3465462295,39.3465462295,32.9402157358,39.3465462295,33.5009769,33.5009769,33.5009769,33.5009769,40.0178697948,40.0178697948,40.0178697948,40.0178697948,33.407774063999994,33.431074773,33.454375481999996,33.477676191,39.90588310464,39.933879777179996,39.96187644972,39.98987312226
