gpw_v4_count.2000.mean,gpw_v4_count.2005.mean,gpw_v4_count.2010.mean,gpw_v4_density.2000.mean,gpw_v4_density.2005.mean,gpw_v4_density.2010.mean,v4composites_calibrated_201709.1998.mean,v4composites_calibrated_201709.1999.mean,v4composites_calibrated_201709.2000.mean,v4composites_calibrated_201709.2001.mean,v4composites_calibrated_201709.2002.mean,v4composites_calibrated_201709.2003.mean,v4composites_calibrated_201709.2004.mean,v4composites_calibrated_201709.2005.mean,v4composites_calibrated_201709.2006.mean,v4composites_calibrated_201709.2007.mean,v4composites_calibrated_201709.2008.mean,v4composites_calibrated_201709.2009.mean,v4composites_calibrated_201709.2010.mean,v4composites_calibrated_201709.1998.max,v4composites_calibrated_201709.1999.max,v4composites_calibrated_201709.2000.max,v4composites_calibrated_201709.2001.max,v4composites_calibrated_201709.2002.max,v4composites_calibrated_201709.2003.max,v4composites_calibrated_201709.2004.max,v4composites_calibrated_201709.2005.max,v4composites_calibrated_201709.2006.max,v4composites_calibrated_201709.2007.max,v4composites_calibrated_201709.2008.max,v4composites_calibrated_201709.2009.max,v4composites_calibrated_201709.2010.max,v4composites_calibrated_201709.1998.min,v4composites_calibrated_201709.1999.min,v4composites_calibrated_201709.2000.min,v4composites_calibrated_201709.2001.min,v4composites_calibrated_201709.2002.min,v4composites_calibrated_201709.2003.min,v4composites_calibrated_201709.2004.min,v4composites_calibrated_201709.2005.min,v4composites_calibrated_201709.2006.min,v4composites_calibrated_201709.2007.min,v4composites_calibrated_201709.2008.min,v4composites_calibrated_201709.2009.min,v4composites_calibrated_201709.2010.min,accessibility_map.na.mean,gdp_grid.na.mean,diamond_distance_201708.na.sum,onshore_petroleum_v12.na.sum,GID_0,NAME_0,GID_1,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1
7.12847332146,10.4343874432,15.1999257149,8.38091963112,12.2676230737,17.8703805253,0.00343155451107,0.0027208964498,0.00279134424133,0.00361923311252,0.00259934915201,0.00386057747036,0.00333557323497,0.0036813304537,0.00552583113867,0.00635008034983,0.00576948268794,0.00458325452429,0.00748994935047,15.0,13.0,13.0,10.0,9.0,10.0,11.0,14.0,16.0,16.0,13.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.198313878,0.00206350282829,20827177294.9,NA,COD,Democratic Republic of the Congo,COD.24_1,Tanganyika,,,Province,Province,,CD.TG
7.1264816987,8.22991140868,9.45649331999,8.44327243987,9.75056103689,11.203749235,0.00701184305005,0.00428978308024,0.0040512557669,0.00437501805582,0.0041705417959,0.00663282668905,0.00875426253037,0.00882242435759,0.00981927119695,0.00836658024872,0.00826008430735,0.00868612625618,0.0101685374141,30.0,24.0,23.0,23.0,20.0,35.0,30.0,29.0,41.0,33.0,33.0,34.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.419111727,0.0025903710049,54001260270.4,NA,COD,Democratic Republic of the Congo,COD.25_1,Tshopo,,,Province,Province,,CD.TO
5.36994383621,6.12420399133,6.94937203818,6.27740126849,7.15912498903,8.1237395299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.817544391,0.0013261771536,36353557949.9,NA,COD,Democratic Republic of the Congo,COD.26_1,Tshuapa,,,Province,Province,,CD.TP
3899.38980009,4368.34481733,4849.01752239,4587.80971372,5139.55658828,5705.08988599,24.709565125,24.1433645041,22.7890663531,24.0767560361,25.5513414158,29.1493715713,31.2273276105,31.1994553079,31.7364392191,28.7000875781,30.0539699613,30.4559980922,20.2496142891,63.0,63.0,63.0,63.0,60.0,63.0,63.0,63.0,63.0,58.0,63.0,63.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6746987869,14.8810111798,649893453.918,NA,ETH,Ethiopia,ETH.1_1,Addis Abeba,?dd?s ?baba|Addis Ababa|Adis-Abeba|?d?s ?beba,,Astedader,City,14,ET.AA
11.4081841085,12.9211025774,14.5010560908,13.5882495478,15.39028394,17.2721644858,0.0196477687934,0.0175916241359,0.0144511982008,0.015901714989,0.0166267902591,0.0127336047919,0.0164741967246,0.0158641999833,0.0215737668558,0.0253690614701,0.0413235319239,0.0170617829191,0.0314202340844,53.0,54.0,34.0,37.0,34.0,17.0,14.0,24.0,38.0,31.0,28.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.931046317,0.0111828527863,1.45832565678e+11,NA,ETH,Ethiopia,ETH.2_1,Afar,,,Kilil,State,02,ET.AF
88.9866558025,99.4890856694,110.215343962,105.788606481,118.273998797,131.025470478,0.028919291714,0.0313468730782,0.0277846833654,0.0343472542161,0.0332784587033,0.038413072538,0.049564147225,0.0472610668541,0.0540040637603,0.0530107543673,0.0536876039242,0.0484510352903,0.0624392147082,45.0,43.0,29.0,35.0,26.0,29.0,37.0,35.0,32.0,34.0,35.0,35.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.7576192,0.0551549163808,2.11720153107e+11,NA,ETH,Ethiopia,ETH.3_1,Amhara,Amara,,Kilil,State,03,ET.AM
11.8360657884,13.8360701717,16.0261833921,13.9875015037,16.3510028301,18.9391554045,0.00175789393469,0.00866386623067,0.00333189595426,0.00297863558426,0.00311278263745,0.0064095662767,0.00384888817585,0.0315893439038,0.00461734990632,0.0142979900129,0.0200489864936,0.0113635435605,0.0191990671228,8.0,11.0,8.0,6.0,8.0,9.0,10.0,14.0,11.0,15.0,18.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.784312093,0.00600447823289,57954253606.2,NA,ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,Beneshangul Gumu,,Kilil,State,06,ET.BE
245.339214819,280.951858062,318.799077974,289.147231444,331.118868164,375.724086903,1.76300249752,1.56606573117,1.49767797806,1.64178905056,1.72394681084,1.92230222281,1.97859492507,2.02520622866,1.9107684614,1.86753995807,1.84285881798,1.52114905349,1.67326103828,63.0,57.0,46.0,51.0,43.0,61.0,59.0,63.0,55.0,49.0,47.0,45.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.559023784,0.680928106435,1459759741.83,NA,ETH,Ethiopia,ETH.5_1,Dire Dawa,,,Astedader,City,15,ET.DD
6.62556296913,8.54533945382,10.9225210088,7.79690017119,10.0560053344,12.8533390537,0.00752526630099,0.00620200552487,0.00294939593899,0.00355582302671,0.00286673239718,0.0046859736354,0.00791109193493,0.0097591417617,0.00667049120024,0.0146391299285,0.00752501928962,0.00810877047143,0.00766396999588,9.0,10.0,7.0,6.0,6.0,8.0,8.0,11.0,9.0,11.0,9.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.88565811,0.00536849186053,28947668081.8,0.0,ETH,Ethiopia,ETH.6_1,Gambela Peoples,Gambela,,Kilil,State,12,ET.GA
367.093185894,423.084290305,483.162221334,432.2456673,498.174201994,568.914883479,2.4919575515,2.46301138201,2.24370399787,2.35446618223,2.68245057781,1.96818680384,2.58668367584,2.6736621765,2.97588129917,3.0427617894,2.94102020447,2.46519451093,2.48987257382,39.0,42.0,29.0,35.0,25.0,26.0,32.0,36.0,35.0,36.0,34.0,33.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.1630278035,1.01172058282,507478382.194,NA,ETH,Ethiopia,ETH.7_1,Harari People,Hareri,,Kilil,State,13,ET.HA
62.8664223804,73.7455385833,85.7180048574,74.0926714435,86.9145213729,101.024966042,0.0476140163795,0.0472015224722,0.0439454472748,0.0480452289146,0.0582008076598,0.0577200095989,0.072701431403,0.0680462287919,0.0873227197436,0.0740317485613,0.0878744667992,0.0762332227843,0.107950839668,47.0,49.0,38.0,39.0,38.0,45.0,56.0,58.0,55.0,48.0,47.0,51.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.798591143,0.0514854973368,3.50268953641e+11,NA,ETH,Ethiopia,ETH.8_1,Oromia,Oromiya,,Kilil,State,04,ET.OR
11.0452880529,12.7562285738,14.597779238,12.9527438552,14.9591453651,17.1187084777,0.0035957387501,0.00373844269286,0.00388704368211,0.00341168541842,0.00403487719837,0.00391963828616,0.00520940694447,0.00485780498839,0.0056480285759,0.0060208328824,0.00595124109561,0.00432812006903,0.00706332145247,22.0,24.0,20.0,23.0,19.0,19.0,23.0,26.0,34.0,32.0,29.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.2662737,0.00590726317537,3.93559680954e+11,5787.0,ETH,Ethiopia,ETH.9_1,Somali,Sumale,,Kilil,State,05,ET.SO
103.456484519,120.715081808,139.567780193,121.623304283,141.912509383,164.07573976,0.0291867585189,0.0328584225792,0.0237613835835,0.0310231122032,0.0437245048118,0.0401659945688,0.0602086048598,0.0602820882219,0.08255617521,0.0692465495957,0.0784417285815,0.0644675121121,0.101432129128,22.0,24.0,19.0,26.0,24.0,39.0,48.0,42.0,40.0,38.0,32.0,37.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.275025785,0.0662035952952,1.00864593014e+11,NA,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",SNNPR,,Kilil,State,07,ET.SN
62.3296399643,71.3334792954,80.8543674028,74.5765955136,85.3497609537,96.7414728546,0.065718184861,0.0659170841666,0.0814863748016,0.0939859192643,0.110182628149,0.116907500034,0.149903565944,0.170767749517,0.176309071907,0.159916653418,0.175049204382,0.152839279558,0.188444782275,38.0,48.0,50.0,53.0,44.0,63.0,63.0,63.0,63.0,55.0,52.0,55.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.752981734,0.0789380123699,78540197747.5,0.0,ETH,Ethiopia,ETH.11_1,Tigray,Tegré|Tigrai|Tigre,,Kilil,State,01,ET.TI
104.270133308,114.922917757,125.038385993,126.069776129,138.949558168,151.179658109,1.02180565212,1.25295319491,1.299459139,1.396578453,1.56562318715,1.52111064589,1.9523853832,1.87478968386,1.45843381277,1.5963599764,1.57105973215,1.15437756403,1.89581462529,63.0,63.0,63.0,63.0,57.0,63.0,63.0,63.0,63.0,58.0,61.0,63.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.833463616,0.360316185182,26443001406.0,NA,SDN,Sudan,SDN.1_1,Al Jazirah,Gezira,????? ???????,Wilayat,State,,SD.GZ
19.534692095,20.8461326353,21.968654511,23.4079709706,24.9805456837,26.326928857,0.0733012292036,0.0616189539609,0.0601987836029,0.0690611933981,0.0709025880574,0.0698241422198,0.0837030731899,0.0705520700355,0.0611477336557,0.0618660170064,0.0601039571411,0.0868567758397,0.0814763810636,63.0,63.0,54.0,53.0,44.0,55.0,63.0,58.0,45.0,47.0,43.0,52.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.78677143,0.0311852456934,78899919898.5,NA,SDN,Sudan,SDN.2_1,Al Qadarif,Gedarif|Gadarif|Gedaref|Gederaf,???????,Wilayat,State,,SD.GD
14.8701072971,17.5490729128,20.4438422085,17.7803962537,20.9836739528,24.4449877261,0.0400006584575,0.0375400005356,0.0366373726745,0.0357568474858,0.0354863740799,0.0407276410944,0.0496629655666,0.0478338126235,0.0440430759514,0.0497818180247,0.0561699466753,0.0756405238518,0.0925942965014,47.0,50.0,39.0,39.0,37.0,45.0,49.0,52.0,43.0,37.0,37.0,49.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.746311855,0.0218433035847,38972931709.7,NA,SDN,Sudan,SDN.3_1,Blue Nile,An N?l al Azraq|Nil Bleu|Nilo Azul,????? ???????,Wilayat,State,,SD.BN
17.0079146477,17.7614132318,18.4606202932,20.2335996166,21.1307456339,21.9634568432,0.00816981494607,0.00599292047725,0.00354538688122,0.00695823191251,0.00616880584547,0.00868651798743,0.0104252024708,0.0135539455138,0.0185989538345,0.0196713769202,0.0239837057835,0.031195928849,0.0414654236233,8.0,7.0,6.0,7.0,6.0,8.0,7.0,8.0,7.0,8.0,9.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.080388277,0.0241579160057,10115022061.2,0.0,SDN,Sudan,SDN.4_1,Central Darfur,Zalingei,,Wilayat,State,,SD.CD
16.6909239483,20.7517883463,25.4719987885,19.7767262817,24.5884253278,30.1813835012,0.00699717794686,0.00612990980227,0.007512236065,0.00858652549254,0.0107825286864,0.0172788520752,0.0192928988165,0.0203699799453,0.0243753419015,0.0232258317537,0.0289620483448,0.0216278267736,0.0436595357203,11.0,10.0,10.0,10.0,11.0,21.0,20.0,20.0,19.0,20.0,21.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.317117407,0.0152670687118,21293332595.6,3614.52000002563,SDN,Sudan,SDN.5_1,East Darfur,,,Wilayat,State,,SD.ED
27.5117073463,31.2681737775,35.0801999478,33.2424215579,37.781448386,42.3876283236,0.159438639296,0.146990784884,0.150176799965,0.151408127211,0.160969129132,0.151884770154,0.176370690842,0.177648926412,0.163263144685,0.13545578012,0.127558668335,0.12230899601,0.168020769911,63.0,63.0,63.0,60.0,51.0,63.0,63.0,63.0,63.0,55.0,56.0,63.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.623895573,0.0532774548026,61119020951.3,0.0,SDN,Sudan,SDN.6_1,Kassala,Cassala|Kessala,"????,",Wilayat,State,,SD.KA
177.288712078,203.763745316,231.180784001,218.691445914,251.348069994,285.16640914,2.66084555312,2.91945177526,3.27549563177,3.23305660824,3.2229642705,3.33895349122,3.73887306585,3.91402364309,3.74077644251,3.46872948826,3.8947249505,3.87623077057,3.47571698631,63.0,63.0,63.0,63.0,60.0,63.0,63.0,63.0,63.0,58.0,63.0,63.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.47447942,1.20632911824,22658439611.8,NA,SDN,Sudan,SDN.7_1,Khartoum,Al Khar??m| Al Khur??m| Cartum|Jartum| Khartum,???????,Wilayat,State,,SD.KH
4.34694807999,5.33411849017,6.46208365289,5.20693558393,6.38939947403,7.74051052481,0.00647433535782,0.00540008542071,0.00313022974833,0.00415029617074,0.00613273675839,0.00549079321843,0.00581779275412,0.00690926039209,0.0111416079997,0.0120368507088,0.0125697035865,0.0114934461946,0.0153076025941,61.0,55.0,23.0,29.0,35.0,36.0,29.0,36.0,45.0,51.0,53.0,55.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.186385414,0.00523304285891,1.47226119908e+11,NA,SDN,Sudan,SDN.8_1,North Darfur,D?rf?r ash Sham?l?yah| Sham?l D?rf?r| Darfur septentrional,???? ???????,Wilayat,State,,SD.ND
8.42127056053,9.67463156077,10.9724955747,10.0835344034,11.5843384866,13.1384340723,0.0239148153314,0.0259965143112,0.0270483254705,0.0249449656077,0.0271651110504,0.026451695576,0.0300172033368,0.0320174687501,0.0292016520517,0.033238224728,0.0367859671386,0.0351548396769,0.0414962795088,63.0,63.0,62.0,58.0,48.0,63.0,63.0,63.0,63.0,55.0,61.0,63.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.817814037,0.0121608090027,1.47087299608e+11,NA,SDN,Sudan,SDN.9_1,North Kurdufan,Kurduf?n ash Sham?l?yah|Sham?l Kurduf?n|North Kordofan|Kordofan septentrional,???? ???????,Wilayat,State,,SD.KN
1.54351470057,1.72193519102,1.8962494345,1.89810401898,2.11749798705,2.33183934086,0.0179039275896,0.0180355208784,0.0214976097031,0.0254116361557,0.0327137767116,0.0347754121358,0.0452627682774,0.0490156848192,0.0521500827094,0.0513345602562,0.054492247265,0.0509279359631,0.0722138418249,52.0,39.0,37.0,44.0,38.0,49.0,48.0,47.0,45.0,42.0,43.0,63.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.530581264,0.0104604370799,3.29205103129e+11,NA,SDN,Sudan,SDN.10_1,Northern,Ash Sham?l?|Ash Sham?l?yah|Nord,????????,Wilayat,State,,SD.NO
3.99365023039,5.08123627846,6.3823486219,4.94276821214,6.2889370288,7.89942978551,0.0351963636093,0.0380481673081,0.0432204038569,0.0472787771373,0.0500625486902,0.0542749713268,0.057721137624,0.0555146834744,0.0602645320551,0.060985679144,0.0670320653238,0.0632732236568,0.0665042418102,63.0,63.0,63.0,63.0,57.0,63.0,63.0,63.0,63.0,57.0,63.0,63.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794.777456906,0.013845495887,3.09661100802e+11,NA,SDN,Sudan,SDN.11_1,Red Sea,Ba?r al A?mar|Mar Rojo|Mar Rosso|Mar Vermelho|Mer Rouge|Röda havet|Rødehavet|Rotes Meer,????? ???????,Wilayat,State,,SD.RS
7.08286670447,8.03512923319,8.99818886847,8.64410852627,9.80615423961,10.9813469096,0.062794639014,0.0640868724591,0.0689144464309,0.081719506036,0.0891831411227,0.10049772793,0.116092748093,0.146368830619,0.162905975211,0.163984982919,0.192415116277,0.183572268175,0.282599322277,63.0,63.0,61.0,63.0,51.0,63.0,62.0,63.0,63.0,57.0,61.0,63.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.251984315,0.0355121084298,1.49951720524e+11,NA,SDN,Sudan,SDN.12_1,River Nile,"an N?l, Nahr an N?l| Nil| Nile| Nile River|Nilen|Nilo",????? ??? ??????,Wilayat,State,,SD.RN
28.1158221991,31.0205674161,33.7923041905,33.8911927896,37.392288113,40.7329545678,0.193552975729,0.20379190684,0.186392957751,0.237685622849,0.242604923451,0.250083077192,0.269490676471,0.259767227311,0.203726860739,0.19398880382,0.175929256717,0.166474308914,0.253399259386,63.0,63.0,53.0,56.0,43.0,56.0,52.0,53.0,38.0,38.0,35.0,40.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.577371471,0.0619761848694,43823443051.3,0.0,SDN,Sudan,SDN.13_1,Sennar,Sinnar,????,Wilayat,State,,SD.SI
21.5568283107,26.8130501253,32.923575567,25.5484816022,31.7780014692,39.020016016,0.0355298973539,0.0345550234119,0.0268059089545,0.0270824878368,0.0245668917585,0.0371252586421,0.0402754067435,0.0443785659946,0.0515578053684,0.0444274380232,0.0539023229854,0.0557301088153,0.0719118598818,63.0,63.0,42.0,37.0,36.0,60.0,63.0,62.0,58.0,47.0,53.0,61.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.508650276,0.0265447081411,18020347501.9,NA,SDN,Sudan,SDN.14_1,South Darfur,D?rf?r al Jan?b?yah| Jan?b D?rf?r| Darfur méridional| Southern Darfur,???? ???????,Wilayat,State,,SD.SD
10.1355519885,10.263994821,10.2626553064,12.0226700866,12.175091501,12.1735750271,0.0142494790595,0.0136529838349,0.0141426567123,0.0153667619835,0.0206135556479,0.0223074195009,0.0235387069957,0.0252054709614,0.0259469572694,0.0349563003175,0.0392345593081,0.0389248817704,0.0466836914503,17.0,11.0,17.0,15.0,13.0,15.0,16.0,17.0,19.0,24.0,20.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.828049132,0.0168207806035,60510047301.8,NA,SDN,Sudan,SDN.15_1,South Kurdufan,Southern Kordofan|South Kordufan|Jan?b Kurduf?n|Janub Kurdufun|Kurduf?n al Jan?b?yah|Kordofan méridional,???? ???????,Wilayat,State,,SD.KS
32.9402157358,33.384473355,33.5009769,39.3465462295,39.8778864321,40.0178697948,0.022376481054,0.0181604694409,0.01863677093,0.0199584871798,0.0219689340183,0.0254935660897,0.0372822389437,0.0435246078667,0.0523495607173,0.0578399113503,0.0687239587163,0.0894753981815,0.115300606213,17.0,14.0,14.0,12.0,13.0,16.0,16.0,20.0,18.0,19.0,22.0,27.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.492651278,0.032462527044,4693331381.94,NA,SDN,Sudan,SDN.16_1,West Darfur,D?rf?r al Gharb?yah|Gharb D?rf?r,??? ???????,Wilayat,State,,SD.WD
10.1598302738,11.0820740369,11.9801446514,12.0727454749,13.1713909006,14.2416800277,0.0125408391809,0.0176147038649,0.021598436015,0.0245672118048,0.0323596330382,0.0390923355997,0.0763525389076,0.118073439367,0.135394370085,0.162104352382,0.157631072687,0.108296434303,0.195040610763,15.0,25.0,32.0,36.0,27.0,32.0,50.0,63.0,63.0,55.0,56.0,63.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.319113277,0.0219653642158,65186883982.1,4656.470000097528,SDN,Sudan,SDN.17_1,West Kurdufan,Gharb Kurduf?n| Gharb Kurdufun| Kurduf?n al Gharb?yah| Western Kordofan,??? ???????,Wilayat,State,,SD.KN
40.021537583,44.8898904764,49.7056354511,48.6613625498,54.5836375522,60.4425331837,0.211468398051,0.219931670621,0.216240861899,0.240448765731,0.242672167962,0.250183753653,0.295777589148,0.317755593017,0.327861925963,0.347083270672,0.371800850565,0.373350108761,0.440929223394,63.0,63.0,55.0,60.0,50.0,63.0,63.0,63.0,63.0,55.0,58.0,63.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.88483072,0.0812922267686,38468004752.6,NA,SDN,Sudan,SDN.18_1,White Nile,An Ba?r al Abyad|An N?l al-Abyad|Nil Blanc|Nilo Branco,????? ???????,Wilayat,State,,SD.WN
51.8342749689,70.5416204091,95.6646475426,61.6825901899,83.9595402298,113.884992579,0.0,0.0428905321389,0.0104479766244,0.0302440281607,0.0,0.0109977786698,0.00852328703254,0.0,0.0120974984304,0.0,0.0,0.0,0.0225455906443,0.0,10.0,8.0,8.0,0.0,8.0,8.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.3770658,0.0310757917414,1809785675.1,0.0,UGA,Uganda,UGA.1_1,Adjumani,,,District,District,30,UG.AD
89.8842200509,106.455733768,125.615432001,105.860320458,125.381016714,147.95196528,0.0,0.0,0.00495707820647,0.0039139263104,0.0,0.0,0.0,0.0,0.00952195642219,0.00326076640969,0.0,0.00495651730041,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.556309236,0.044438204883,3090773676.34,NA,UGA,Uganda,UGA.2_1,Apac,,,District,District,30,UG.AC
123.730716414,148.846283769,178.903426857,144.464485718,173.791974897,208.891424743,0.0332438869151,0.0462057170179,0.0365988690739,0.03614124601,0.034921444005,0.0387337495845,0.101494156915,0.0333961518075,0.0593202241575,0.0616034600672,0.0465110212962,0.0436137285991,0.06282500963,11.0,10.0,10.0,9.0,9.0,12.0,12.0,12.0,12.0,13.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.668683613,0.0924479488049,3181513391.07,NA,UGA,Uganda,UGA.3_1,Arua,,,District,District,30,UG.AW
207.288610841,261.239786333,328.058544311,249.958839678,315.033119555,395.63037035,0.0,0.015620660498,0.039572441142,0.0406137382188,0.0322827328219,0.0416551216591,0.0479034143695,0.0406136941698,0.0218689292067,0.0333240923044,0.0572757773875,0.0312413706271,0.0801861800272,0.0,6.0,6.0,5.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.376816696,0.103462172281,516530079.835,NA,UGA,Uganda,UGA.4_1,Bugiri,,,District,District,20,UG.BG
82.6076763465,105.578310538,134.502760039,96.3127314721,123.095867275,156.821203135,0.0,0.0,0.0,0.0,0.0,0.00176091974277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.673478174,0.0466875520494,920934330.022,NA,UGA,Uganda,UGA.5_1,Bundibugyo,,,District,District,40,UG.BN
157.584093417,174.224376147,191.906351387,184.186013421,203.64043805,224.313843074,0.018206898251,0.0348306132116,0.0512564194183,0.0740547221945,0.0579850072224,0.0508605369965,0.0,0.0225607597416,0.0114782697288,0.0377992086624,0.0251334214688,0.0360179913346,0.0854931212531,6.0,7.0,7.0,7.0,6.0,6.0,0.0,6.0,6.0,5.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.713762532,0.0612397282372,1590373926.49,NA,UGA,Uganda,UGA.6_1,Bushenyi,,,District,District,11,UG.BS
258.060902311,296.557908153,339.569278459,300.863202665,345.747550745,395.895925027,0.195339126186,0.169389551713,0.158371592851,0.272108169296,0.149993442269,0.189818728822,0.250658501718,0.232558947105,0.204750121083,0.228737246258,0.221541236707,0.259472987212,0.237976667421,12.0,11.0,9.0,10.0,9.0,10.0,13.0,10.0,9.0,11.0,10.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.703075332,0.233438661216,237759533.397,NA,UGA,Uganda,UGA.7_1,Busia,,,District,District,20,UG.BU
34.15321588,39.3400206356,45.1548336472,39.8886939196,45.9461087523,52.737011151,0.0122055163856,0.0172310900061,0.0138566847765,0.0226876403365,0.0187388351116,0.0234056290646,0.0311596993697,0.0215387590791,0.0189540692592,0.0234773343231,0.028862114041,0.0277134903018,0.0302981156878,8.0,10.0,10.0,9.0,10.0,13.0,15.0,14.0,12.0,13.0,15.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.808615624,0.0265841838705,6417222351.6,NA,UGA,Uganda,UGA.8_1,Gulu,,,District,District,30,UG.GL
