"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements","even_split_commitments","even_split_disbursements"
"8729922227","8729922227_232661","1","232661","Kakira","0.50833","33.28778","PPL","populated place","6295630|6255146|UG|E|443335|232661","Earth|Africa|Uganda|Eastern Region|Jinja District|Kakira","2","1","1","ENERGY FOR RURAL TRANSFORMATION-MEMD","2006-10-12","start-actual","2010-12-31","end-planned","International Bank for Reconstruction and Development","DAC","Uganda","UGA","230","Energy generation and supply","Completion","2006","2010","1647154.92695","1800554.42567","823577.463475","900277.212835"
"8729924579","8729924579_443349","3","443349","Lira District","2.274","32.953","ADM2","second-order administrative division","6295630|6255146|UG|N|443349","Earth|Africa|Uganda|Northern Region|Lira District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_443335","3","443335","Jinja District","0.511","33.315","ADM2","second-order administrative division","6295630|6255146|UG|E|443335","Earth|Africa|Uganda|Eastern Region|Jinja District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_443353","3","443353","Mbale District","1.016","34.191","ADM2","second-order administrative division","6295630|6255146|UG|E|443353","Earth|Africa|Uganda|Eastern Region|Mbale District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_448224","3","448224","Wakiso District","0.23763","32.47836","ADM2","second-order administrative division","6295630|6255146|UG|C|448224","Earth|Africa|Uganda|Central Region|Wakiso District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_448221","3","448221","Nakapiripirit District","1.90718","34.59601","ADM2","second-order administrative division","6295630|6255146|UG|N|448221","Earth|Africa|Uganda|Northern Region|Nakapiripirit District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_443359","3","443359","Mukono District","0.3","32.775","ADM2","second-order administrative division","6295630|6255146|UG|C|443359","Earth|Africa|Uganda|Central Region|Mukono District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_443336","3","443336","Kabale District","-1.20774","29.98588","ADM2","second-order administrative division","6295630|6255146|UG|W|443336","Earth|Africa|Uganda|Western Region|Kabale District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_443365","3","443365","Soroti District","1.78481","33.59432","ADM2","second-order administrative division","6295630|6255146|UG|E|443365","Earth|Africa|Uganda|Eastern Region|Soroti District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_443351","3","443351","Masindi District","1.569","31.743","ADM2","second-order administrative division","6295630|6255146|UG|W|443351","Earth|Africa|Uganda|Western Region|Masindi District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_443327","3","443327","Apac District","1.902","32.6","ADM2","second-order administrative division","6295630|6255146|UG|N|443327","Earth|Africa|Uganda|Northern Region|Apac District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_443366","3","443366","Tororo District","0.75","34.08333","ADM2","second-order administrative division","6295630|6255146|UG|E|443366","Earth|Africa|Uganda|Eastern Region|Tororo District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_443330","3","443330","Bushenyi District","-0.491","30.183","ADM2","second-order administrative division","6295630|6255146|UG|W|443330","Earth|Africa|Uganda|Western Region|Bushenyi District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_448220","3","448220","Mayuge District","0.269","33.561","ADM2","second-order administrative division","6295630|6255146|UG|E|448220","Earth|Africa|Uganda|Eastern Region|Mayuge District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_443346","3","443346","Kitgum District","3.406","33.336","ADM2","second-order administrative division","6295630|6255146|UG|N|443346","Earth|Africa|Uganda|Northern Region|Kitgum District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_443337","3","443337","Kabarole District","0.65454","30.28816","ADM2","second-order administrative division","6295630|6255146|UG|W|443337","Earth|Africa|Uganda|Western Region|Kabarole District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_443357","3","443357","Moyo District","3.65","31.72","ADM2","second-order administrative division","6295630|6255146|UG|N|443357","Earth|Africa|Uganda|Northern Region|Moyo District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_448223","3","448223","Sironko District","1.157","34.314","ADM2","second-order administrative division","6295630|6255146|UG|E|448223","Earth|Africa|Uganda|Eastern Region|Sironko District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_443328","3","443328","Arua District","2.96667","31.16667","ADM2","second-order administrative division","6295630|6255146|UG|N|443328","Earth|Africa|Uganda|Northern Region|Arua District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_443332","3","443332","Hoima District","1.393","31.11","ADM2","second-order administrative division","6295630|6255146|UG|W|443332","Earth|Africa|Uganda|Western Region|Hoima District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_443363","3","443363","Rakai District","-0.75773","31.5099","ADM2","second-order administrative division","6295630|6255146|UG|C|443363","Earth|Africa|Uganda|Central Region|Rakai District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_448216","3","448216","Kamwenge District","0.21644","30.44076","ADM2","second-order administrative division","6295630|6255146|UG|W|448216","Earth|Africa|Uganda|Western Region|Kamwenge District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_443339","3","443339","Kampala District","0.33508","32.58313","ADM2","second-order administrative division","6295630|6255146|UG|C|443339","Earth|Africa|Uganda|Central Region|Kampala District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_443340","3","443340","Kamuli District","0.95","33.11667","ADM2","second-order administrative division","6295630|6255146|UG|E|443340","Earth|Africa|Uganda|Eastern Region|Kamuli District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_443338","3","443338","Kalangala District","-0.57478","32.38108","ADM2","second-order administrative division","6295630|6255146|UG|C|443338","Earth|Africa|Uganda|Central Region|Kalangala District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_443355","3","443355","Mbarara District","-0.5","30.6","ADM2","second-order administrative division","6295630|6255146|UG|W|443355","Earth|Africa|Uganda|Western Region|Mbarara District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_8643206","3","8643206","Masaka District","-0.36667","31.7","ADM2","second-order administrative division","6295630|6255146|UG|C|8643206","Earth|Africa|Uganda|Central Region|Masaka District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_448215","3","448215","Kaberamaido District","1.75732","33.22576","ADM2","second-order administrative division","6295630|6255146|UG|E|448215","Earth|Africa|Uganda|Eastern Region|Kaberamaido District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_448219","3","448219","Kyenjojo District","0.65696","30.6599","ADM2","second-order administrative division","6295630|6255146|UG|W|448219","Earth|Africa|Uganda|Western Region|Kyenjojo District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_443334","3","443334","Iganga District","0.7","33.5333","ADM2","second-order administrative division","6295630|6255146|UG|E|443334","Earth|Africa|Uganda|Eastern Region|Iganga District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"8729924579","8729924579_448218","3","448218","Kayunga District","1.0","32.86667","ADM2","second-order administrative division","6295630|6255146|UG|C|448218","Earth|Africa|Uganda|Central Region|Kayunga District","1","1","1","UGANDA HIV/AIDS CONTROL PROJECT","2001-05-14","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","120","Health","Completion","2001","2007","60134551.4942","52621944.1945","1939824.24175","1697482.07079"
"87299211147","87299211147_443339","3","443339","Kampala District","0.33508","32.58313","ADM2","second-order administrative division","6295630|6255146|UG|C|443339","Earth|Africa|Uganda|Central Region|Kampala District","1","1","1","SUPPORT TO THERMAL POWER GENERATION","2007-06-27","start-actual","2013-12-13","end-planned","International Development Association|Norway","NOR|DAC","Uganda","UGA","230","Energy generation and supply","Completion","2007","2013","323303472.348","24863809.1617","40412934.0435","3107976.14521"
"87299211147","87299211147_443359","3","443359","Mukono District","0.3","32.775","ADM2","second-order administrative division","6295630|6255146|UG|C|443359","Earth|Africa|Uganda|Central Region|Mukono District","1","1","1","SUPPORT TO THERMAL POWER GENERATION","2007-06-27","start-actual","2013-12-13","end-planned","International Development Association|Norway","NOR|DAC","Uganda","UGA","230","Energy generation and supply","Completion","2007","2013","323303472.348","24863809.1617","40412934.0435","3107976.14521"
"87299211147","87299211147_443350","3","443350","Luwero District","0.82","32.614","ADM2","second-order administrative division","6295630|6255146|UG|C|443350","Earth|Africa|Uganda|Central Region|Luwero District","1","1","1","SUPPORT TO THERMAL POWER GENERATION","2007-06-27","start-actual","2013-12-13","end-planned","International Development Association|Norway","NOR|DAC","Uganda","UGA","230","Energy generation and supply","Completion","2007","2013","323303472.348","24863809.1617","40412934.0435","3107976.14521"
"87299211147","87299211147_232590","1","232590","Kalagala","0.61667","32.6","PPL","populated place","6295630|6255146|UG|C|443350|232590","Earth|Africa|Uganda|Central Region|Luwero District|Kalagala","2","1","1","SUPPORT TO THERMAL POWER GENERATION","2007-06-27","start-actual","2013-12-13","end-planned","International Development Association|Norway","NOR|DAC","Uganda","UGA","230","Energy generation and supply","Completion","2007","2013","323303472.348","24863809.1617","40412934.0435","3107976.14521"
"87299211147","87299211147_8181695","1","8181695","Mutundwe","0.29367","32.53388","PS","power station","6295630|6255146|UG|C|8181695","Earth|Africa|Uganda|Central Region|Mutundwe","3","1","1","SUPPORT TO THERMAL POWER GENERATION","2007-06-27","start-actual","2013-12-13","end-planned","International Development Association|Norway","NOR|DAC","Uganda","UGA","230","Energy generation and supply","Completion","2007","2013","323303472.348","24863809.1617","40412934.0435","3107976.14521"
"87299211147","87299211147_8604719","1","8604719","Kiira Hydreoelectric Power Station","0.45","33.18556","PS","power station","6295630|6255146|UG|E|8604719","Earth|Africa|Uganda|Eastern Region|Kiira Hydreoelectric Power Station","3","1","1","SUPPORT TO THERMAL POWER GENERATION","2007-06-27","start-actual","2013-12-13","end-planned","International Development Association|Norway","NOR|DAC","Uganda","UGA","230","Energy generation and supply","Completion","2007","2013","323303472.348","24863809.1617","40412934.0435","3107976.14521"
"87299211147","87299211147_8181694","1","8181694","Lugogo Power Plant","0.32378","32.60664","PS","power station","6295630|6255146|UG|C|8181694","Earth|Africa|Uganda|Central Region|Lugogo Power Plant","3","1","1","SUPPORT TO THERMAL POWER GENERATION","2007-06-27","start-actual","2013-12-13","end-planned","International Development Association|Norway","NOR|DAC","Uganda","UGA","230","Energy generation and supply","Completion","2007","2013","323303472.348","24863809.1617","40412934.0435","3107976.14521"
"87299223558","87299223558_443350","3","443350","Luwero District","0.82","32.614","ADM2","second-order administrative division","6295630|6255146|UG|C|443350","Earth|Africa|Uganda|Central Region|Luwero District","1","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_443337","3","443337","Kabarole District","0.65454","30.28816","ADM2","second-order administrative division","6295630|6255146|UG|W|443337","Earth|Africa|Uganda|Western Region|Kabarole District","1","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_443349","3","443349","Lira District","2.274","32.953","ADM2","second-order administrative division","6295630|6255146|UG|N|443349","Earth|Africa|Uganda|Northern Region|Lira District","1","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_443332","3","443332","Hoima District","1.393","31.11","ADM2","second-order administrative division","6295630|6255146|UG|W|443332","Earth|Africa|Uganda|Western Region|Hoima District","1","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_443339","3","443339","Kampala District","0.33508","32.58313","ADM2","second-order administrative division","6295630|6255146|UG|C|443339","Earth|Africa|Uganda|Central Region|Kampala District","1","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_443360","3","443360","Nebbi District","2.46732","31.26293","ADM2","second-order administrative division","6295630|6255146|UG|N|443360","Earth|Africa|Uganda|Northern Region|Nebbi District","1","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_443344","3","443344","Kiboga District","0.85","31.93283","ADM2","second-order administrative division","6295630|6255146|UG|C|443344","Earth|Africa|Uganda|Central Region|Kiboga District","1","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_443365","3","443365","Soroti District","1.78481","33.59432","ADM2","second-order administrative division","6295630|6255146|UG|E|443365","Earth|Africa|Uganda|Eastern Region|Soroti District","1","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_443358","3","443358","Mubende District","0.5","31.5","ADM2","second-order administrative division","6295630|6255146|UG|C|443358","Earth|Africa|Uganda|Central Region|Mubende District","1","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_443330","3","443330","Bushenyi District","-0.491","30.183","ADM2","second-order administrative division","6295630|6255146|UG|W|443330","Earth|Africa|Uganda|Western Region|Bushenyi District","1","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_8030564","3","8030564","Kiryandongo District","2.01568","32.07034","ADM2","second-order administrative division","6295630|6255146|UG|W|8030564","Earth|Africa|Uganda|Western Region|Kiryandongo District","1","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_448224","3","448224","Wakiso District","0.23763","32.47836","ADM2","second-order administrative division","6295630|6255146|UG|C|448224","Earth|Africa|Uganda|Central Region|Wakiso District","1","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_443331","3","443331","Gulu District","2.85604","32.43001","ADM2","second-order administrative division","6295630|6255146|UG|N|443331","Earth|Africa|Uganda|Northern Region|Gulu District","1","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_443328","3","443328","Arua District","2.96667","31.16667","ADM2","second-order administrative division","6295630|6255146|UG|N|443328","Earth|Africa|Uganda|Northern Region|Arua District","1","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_7056293","3","7056293","Mityana District","0.43213","32.06697","ADM2","second-order administrative division","6295630|6255146|UG|C|7056293","Earth|Africa|Uganda|Central Region|Mityana District","1","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_443342","3","443342","Kasese District","0.121","30.00777","ADM2","second-order administrative division","6295630|6255146|UG|W|443342","Earth|Africa|Uganda|Western Region|Kasese District","1","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_232422","1","232422","Kampala","0.31628","32.58219","PPLC","capital of a political entity","6295630|6255146|UG|C|443339|232422","Earth|Africa|Uganda|Central Region|Kampala District|Kampala","2","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_226835","1","226835","Pakwach","2.46335","31.49832","PPL","populated place","6295630|6255146|UG|N|443328|226835","Earth|Africa|Uganda|Northern Region|Arua District|Pakwach","2","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_8194362","1","8194362","Karuma","2.23377","32.23386","PPL","populated place","6295630|6255146|UG|W|8030564|8194362","Earth|Africa|Uganda|Western Region|Kiryandongo District|Karuma","2","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_231798","1","231798","Katunguru","-0.14797","30.06529","PPL","populated place","6295630|6255146|UG|W|443330|231798","Earth|Africa|Uganda|Western Region|Bushenyi District|Katunguru","2","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_234020","1","234020","Busunju","0.56778","32.19278","PPL","populated place","6295630|6255146|UG|C|7056293|234020","Earth|Africa|Uganda|Central Region|Mityana District|Busunju","2","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_225858","1","225858","Wobulenzi","0.72833","32.51222","PPL","populated place","6295630|6255146|UG|C|443350|225858","Earth|Africa|Uganda|Central Region|Luwero District|Wobulenzi","2","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_8200505","1","8200505","Olwiyo","2.53699","31.88516","PPL","populated place","6295630|6255146|UG|N|7869939|8200505","Earth|Africa|Uganda|Northern Region|Nwoya District|Olwiyo","2","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_233421","1","233421","Gayaza","0.44861","32.61139","PPL","populated place","6295630|6255146|UG|C|448224|233421","Earth|Africa|Uganda|Central Region|Wakiso District|Gayaza","2","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_7669375","1","7669375","Busega","0.31","32.52","PPL","populated place","6295630|6255146|UG|C|7669375","Earth|Africa|Uganda|Central Region|Busega","2","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_225805","1","225805","Zirobwe","0.67944","32.68944","PPL","populated place","6295630|6255146|UG|C|443350|225805","Earth|Africa|Uganda|Central Region|Luwero District|Zirobwe","2","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_226234","1","226234","Soroti","1.71464","33.61113","PPLA2","seat of a second-order administrative division","6295630|6255146|UG|E|443365|226234","Earth|Africa|Uganda|Eastern Region|Soroti District|Soroti","2","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_233312","1","233312","Hoima","1.43314","31.35241","PPLA2","seat of a second-order administrative division","6295630|6255146|UG|W|443332|233312","Earth|Africa|Uganda|Western Region|Hoima District|Hoima","2","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_229139","1","229139","Mityana","0.4175","32.02278","PPLA2","seat of a second-order administrative division","6295630|6255146|UG|C|7056293|229139","Earth|Africa|Uganda|Central Region|Mityana District|Mityana","2","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_230166","1","230166","Lira","2.2499","32.89985","PPLA2","seat of a second-order administrative division","6295630|6255146|UG|N|443349|230166","Earth|Africa|Uganda|Northern Region|Lira District|Lira","2","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
"87299223558","87299223558_233563","1","233563","Dokolo","1.89833","33.1775","PPLA2","seat of a second-order administrative division","6295630|6255146|UG|N|7056283|233563","Earth|Africa|Uganda|Northern Region|Dokolo District|Dokolo","2","1","1","RSISTAP - STUDIES","","start-actual","","end-planned","International Development Association","DAC","Uganda","UGA","210","Transport and storage","Completion","1998","2008","38800147.6348","26210873.6454","1048652.63878","708401.990416"
